review_priority,department,category,title,source_url,sensitivity,recommended_review_action,content_preview,decision,reviewer_notes
P1,Medicine,medicine_md,მედიცინის საერთაშორისო,https://alte.edu.ge/ka/meditsinis-saertashoriso-2,high,NEEDS_OFFICIAL_SOURCE,"მედიცინა მეცნიერული ცოდნის, ტექნოლოგიებისა და პრაქტიკულ ღონისძიებათა სისტემაა, რომელიც მიზნად ისახავს ადამიანის დაავადებათა დიაგნოსტირებას, მკურნალობასა და პროფილაქტიკას, მისი ჯანმრთელობისა და შრომისუნარიანობის შენარჩუნე",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso,high,NEEDS_OFFICIAL_SOURCE,ისწავლე მედიცინა ან სტომატოლოგია ალტე უნივერსიტეტში და მოიპოვე საერთაშორისო აღიარებული დიპლომი!,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso,high,NEEDS_OFFICIAL_SOURCE,"მედიცინის საერთაშორისო სკოლა ქართველ და საერთაშორისო სტუდენტებს სთავაზობს სამ პროგრამას: მედიცინა (ENG), მედიცინა (GEO) და სტომატოლოგია (ENG)",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-2,high,NEEDS_OFFICIAL_SOURCE,"მედიცინის საერთაშორისო სკოლა ქართველ და საერთაშორისო სტუდენტებს სთავაზობს სამ პროგრამას: მედიცინა (ENG), მედიცინა (GEO) და სტომატოლოგია (ENG)",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-2,high,NEEDS_OFFICIAL_SOURCE,ისწავლე მედიცინა ან სტომატოლოგია ალტე უნივერსიტეტში და მოიპოვე საერთაშორისო აღიარებული დიპლომი!,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური ვაკანსიების ღია კონკურსის პირველადი შედეგები,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-vakansiebis-ghia-konkursis-pirveladi-shedegebi,high,NEEDS_OFFICIAL_SOURCE,მედიცინის საერთაშორისო სკოლაში აკადამიური თანამდებობების დასაკავებლად გამოცხადებული ღია კონკურსის ფარგლებში შერჩეული კანდიდატები - პირველადი შედეგები: 1. აბჟანდაძე ეკა 2. გაბისონია გიორგი 3. თოფურია დავით 4. კიკნაველიძე,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური ვაკანსიების ღია კონკურსის პირველადი შედეგები - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-vakansiebis-ghia-konkursis-pirveladi-shedegebi,high,NEEDS_OFFICIAL_SOURCE,მედიცინის საერთაშორისო სკოლაში აკადამიური თანამდებობების დასაკავებლად გამოცხადებული ღია კონკურსის ფარგლებში შერჩეული კანდიდატები - პირველადი შედეგები ცნობილია.,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური ვაკანსიების ღია კონკურსის საბოლოო შედეგები,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-vakansiebis-ghia-konkursis-saboloo-shedegebi,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტში მედიცინის საერთაშორისო სკოლაში 2025 წლის 27 ოქტომბერს გამოცხადებული აკადემიური კონკურსის შედეგები: პროფესორის აკადემიურ პოზიციაზე, მითითებული მიმართულებების შესაბამისად, არჩეულ იქნენ: კობა კიკნაველიძე",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური ვაკანსიების ღია კონკურსის საბოლოო შედეგები - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-vakansiebis-ghia-konkursis-saboloo-shedegebi,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტში მედიცინის საერთაშორისო სკოლაში 2025 წლის 27 ოქტომბერს გამოცხადებული აკადემიური კონკურსის შედეგები ცნობილია.,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური თანამდებობების კონკურსის შედეგები ცნობილია,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-tanamdebobebis-konkursis-shedegebi-tsnobilia,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის სკოლაში, აკადემიური თანამდებობების დასაკავებლად ჩატარებული ღია კონკურსის შედეგად შეირჩნენ შემდეგი კანდიდატები მედიცინა თამარ მგელაძე - ასისტენტ-პროფესორი (ადამიანის ანატომია) მატრონა ჩაჩუა -",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის აკადემიური თანამდებობების კონკურსის შედეგები ცნობილია - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-akademiuri-tanamdebobebis-konkursis-shedegebi-tsnobilia,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის სკოლაში, აკადემიური თანამდებობების დასაკავებლად ჩატარებული ღია კონკურსის შედეგად შეირჩნენ შემდეგი კანდიდატები",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის გამოსაშვები საღამო 2025,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-gamosashvebi-saghamo-2025,high,NEEDS_OFFICIAL_SOURCE,23 მარტს ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლის გამოსაშვები საღამო სასტუმრო “პულმანში” გაიმართა. ღონისძიებაზე სტუდენტებს სიტყვით მიმართეს ალტე უნივერსიტეტის ვიცე პრეზიდენტებმა - ანი ამირანაშვილმა და ნათია ზედგი,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის გამოსაშვები საღამო 2025 - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-gamosashvebi-saghamo-2025,high,NEEDS_OFFICIAL_SOURCE,23 მარტს ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლის გამოსაშვები საღამო სასტუმრო “პულმანში” გაიმართა.,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის კურსდამთავრებულებმა წარმატებით ჩააბარეს FMGE გამოცდა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-kursdamtavrebulebma-tsarmatebit-chaabares-fmge-gamotsda,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლის კურსდამთავრებულებმა წარმატებით ჩააბარეს FMGE გამოცდა ინდოეთში. FMGE სამედიცინო ლიცენზირების გამოცდაა, რომელსაც ინდოეთში გამოცდების ეროვნული საბჭო ატარებს. ტესტი ერთ-ერთი ს",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის კურსდამთავრებულებმა წარმატებით ჩააბარეს FMGE გამოცდა - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-kursdamtavrebulebma-tsarmatebit-chaabares-fmge-gamotsda,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლის კურსდამთავრებულებმა წარმატებით ჩააბარეს FMGE გამოცდა ინდოეთში.,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის პროექტი „გამოცადე ექიმობა“ აბიტურიენტებისთვის,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლა XI-XII კლასის მოსწავლეებს სთავაზობს უნიკალურ შესაძლებლობას, პროექტის „გამოცადე ექიმობა“ ფარგლებში ერთი დღით თავად გამოსცადონ ექიმის პროფესია და გაეცნონ სამედიცინო განათლები",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის პროექტი „გამოცადე ექიმობა“ აბიტურიენტებისთვის - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლა XI-XII კლასის მოსწავლეებს სთავაზობს უნიკალურ შესაძლებლობას, პროექტის „გამოცადე ექიმობა“ ფარგლებში ერთი დღით თავად გამოსცადონ ექიმის პროფესია და გაეცნონ სამედიცინო განათლები",,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის ღია კარის დღე - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-ghia-karis-dghe,high,NEEDS_OFFICIAL_SOURCE,8 ივნისს ალტე უნივერსიტეტში გაიმართება მედიცინის საერთაშორისო სკოლის ღია კარის დღე.,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის ღია კარის დღე ალტე უნივერსიტეტში,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-ghia-karis-dghe-alte-universitetshi,high,NEEDS_OFFICIAL_SOURCE,15 თებერვალს ალტე უნივერსიტეტში გაიმართება მედიცინის საერთაშორისო სკოლის ღია კარის დღე. ღია კარის დღეზე მედიცინით დაინტერესებული აბიტურიენტები გაეცნობიან ქართულ და ინგლისურენოვან სამედიცინო პროგრამებს. მონაწილეობის მისაღ,,
P1,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის ღია კარის დღე ალტე უნივერსიტეტში - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-ghia-karis-dghe-alte-universitetshi,high,NEEDS_OFFICIAL_SOURCE,15 თებერვალს ალტე უნივერსიტეტში გაიმართება მედიცინის საერთაშორისო სკოლის ღია კარის დღე.,,
P1,Medicine,medicine_md,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება.",https://alte.edu.ge/ka/meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sastsavlo-semestri-itsyeba,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ადმინისტრაციის გადაწყვეტილებით, მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი 31 იანვარს იწყება. აღსანიშნავია, რომ ამ დროისთვის ალტე უნივერსიტეტის მედიცინის ს",,
P1,Medicine,medicine_md,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება. - აღწერა",https://alte.edu.ge/ka/meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sastsavlo-semestri-itsyeba,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ადმინისტრაციის გადაწყვეტილებით, მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი 31 იანვარს იწყება.",,
P1,Medicine,medicine_md,მთავარი გვერდი - აღწერა,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis-2,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი 24 წლიანი გამოცდილებისა და ისტორიის მქონე, სრულად ავტორიზებული უმაღლესი სასწავლებელია.",,
P1,Medicine,medicine_md,მიღების წესები,https://alte.edu.ge/ka/meditsinis-qartulenovani,high,NEEDS_OFFICIAL_SOURCE,"საქართველოს მოქალაქეებისთვის პროგრამაზე მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად. ჩასაბარებელი საგნები: სავალდებულო საგნები",,
P1,Medicine,medicine_md,მიღების წესები და ფასი,https://alte.edu.ge/ka/meditsinis-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,"საქართველოს მოქალაქეებისთვის პროგრამაზე მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად. ჩასაბარებელი საგნები: სავალდებულო საგნები",,
P1,Medicine,medicine_md,ნინო კოპინაშვილი,https://alte.edu.ge/ka/universiteti-erti-shekhedvit,high,NEEDS_OFFICIAL_SOURCE,"ნინო კოპინაშვილი ალტე უნივერსიტეტის მედიცინის სკოლის სტუდენტი და ასევე, ალტე უნივერსიტეტის აბიტურიენტების კლუბის სტუდენტ-ამბასადორია. ნინოს აქვს მოხალისეობრივი საქმიანობის მრავალწლიანი გამოცდილება. ის 2023 წელს იყო მოხალ",,
P1,Medicine,medicine_md,პირველკურსელთა საყურადღებოდ!,https://alte.edu.ge/ka/studentta-sayuradghebod,high,NEEDS_OFFICIAL_SOURCE,"გაცნობებთ, რომ ალტე უნივერსიტეტში სასწავლო პროცესი იწყება 2024 წლის 23 სექტემბერს , გარდა მედიცინის ქართულენოვანი, ინგლისურენოვანი და კომპიუტერული მეცნიერების ინგლისურენოვანი პროგრამებისა, რომლებიც სწავლას დაიწყებენ 14 ო",,
P1,Medicine,medicine_md,პროგრამის სტრუქტურა,https://alte.edu.ge/ka/meditsinis-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,კურსდამთავრებულისთვის მისანიჭებელი კვალიფიკაცია: დიპლომირებული მედიკოსი სწავლების ენა: ინგლისური კრედიტი/ხანგრძლივობა: 360 კრედიტი/ 6 წელი პროგრამის სტრუქტურა: სავალდებულო და არჩევითი კურსები - 342 კრედიტი თავისუფალი კურ,,
P1,Medicine,medicine_md,პროგრამის სტრუქტურა,https://alte.edu.ge/ka/meditsinis-qartulenovani,high,NEEDS_OFFICIAL_SOURCE,კურსდამთავრებულისთვის მისანიჭებელი კვალიფიკაცია: დიპლომირებული მედიკოსი ენა: ქართული კრედიტი/ხანგრძლივობა: 360 კრედიტი/ 6 წელი პროგრამის სტრუქტურა: სავალდებულო და არჩევითი კურსები - 342 კრედიტი; თავისუფალი კურსები (სავალ,,
P1,Medicine,medicine_md,საერთაშორისო გაერთიანებები და ასოციაციები,https://alte.edu.ge/ka/saertashoriso-urtiertobebi-3,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტისთვის საერთაშორისო და გლობალური ასოციაციების წევრობა განვითარების ერთ-ერთი მთავარი პლატფორმაა, რომელიც უნივერსიტეტს საშუალებას აძლევს, იყოს ევროპული და მსოფლიო საგანმანათლებლო სივრცის სრულფასოვანი მონაწი",,
P1,Medicine,medicine_md,საერთაშორისო სტუდენტებისთვის,https://alte.edu.ge/ka/migheba,high,NEEDS_OFFICIAL_SOURCE,მიღების წესები ინგლისურენოვანი პროგრამები: მედიცინის ერთსაფეხურიანი პროგრამა; სტომატოლოგიის ერთსაფეხურიანი პროგრამა; კომპიუტერული მეცნიერების საბაკალავრო პროგრამა; ხელოვნური ინტელექტისა და მონაცემთა ანალიტიკის საბაკალავრ,,
P1,Medicine,medicine_md,საერთაშორისო სტუდენტებისთვის,https://alte.edu.ge/ka/saertashoriso-studentebistvis,high,NEEDS_OFFICIAL_SOURCE,მიღების წესები ინგლისურენოვანი პროგრამები: მედიცინის ერთსაფეხურიანი პროგრამა; სტომატოლოგიის ერთსაფეხურიანი პროგრამა; კომპიუტერული მეცნიერების საბაკალავრო პროგრამა; ხელოვნური ინტელექტისა და მონაცემთა ანალიტიკის საბაკალავრ,,
P1,Medicine,medicine_md,საკონტაქტო ინფორმაცია,https://alte.edu.ge/ka/meditsinis-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,"ელ. ფოსტა: medicine@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ, შეავსოთ სარეგისტრაციო ფორმა .",,
P1,Medicine,medicine_md,საკონტაქტო ინფორმაცია,https://alte.edu.ge/ka/meditsinis-qartulenovani,high,NEEDS_OFFICIAL_SOURCE,"ელ. ფოსტა: medicine@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ, შეავსოთ სარეგისტრაციო ფორმა .",,
P1,Medicine,medicine_md,საკონტაქტო ინფორმაცია,https://alte.edu.ge/ka/stomatologia-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,"ელ. ფოსტა: medicine@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისთვის შეგიძლიათ, შეავსოთ სარეგისტრაციო ფორმა .",,
P1,Medicine,medicine_md,სამართლის სკოლის აკადემიური თანამდებობის კონკურსის შედეგი ცნობილია,https://alte.edu.ge/ka/samartlis-skolis-akademiuri-tanamdebobis-konkursis-shedegi-tsnobilia,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სამართლის სკოლაში, აკადემიური თანამდებობის დასაკავებლად ჩატარებული კონკურსის შედეგად შეირჩა შემდეგი კანდიდატი: ქეთევან ცხადაძე - პროფესორი; მიმართულება - საჯარო სამართალი (ადმინისტრაციული სამართალი)",,
P1,Medicine,medicine_md,სამართლის სკოლის აკადემიური თანამდებობის კონკურსის შედეგი ცნობილია - აღწერა,https://alte.edu.ge/ka/samartlis-skolis-akademiuri-tanamdebobis-konkursis-shedegi-tsnobilia,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის სამართლის სკოლაში, აკადემიური თანამდებობის დასაკავებლად ჩატარებული კონკურსის შედეგად შეირჩა შემდეგი კანდიდატი:",,
P1,Medicine,medicine_md,სამეცნიერო ბაზები,https://alte.edu.ge/ka/biblioteka,high,NEEDS_OFFICIAL_SOURCE,"ბიბლიოთეკის ელექტრონული კატალოგი - ბმული EBSCO - კოლექცია წარმოადგენს ძირითად რესურსს საუნივერსიტეტო, IT და ბიზნეს სკოლის ბიბლიოთეკებისათვის. კოლექცია მოიცავს მრავალფეროვან თემებს, როგორიცაა: კომპიუტერული მეცნიერებები, მ",,
P1,Medicine,medicine_md,საუკეთესო კლინიკური პრაქტიკა - მედიცინის საერთაშორისო სკოლა - აღწერა,https://alte.edu.ge/ka/sauketeso-klinikuri-praqtika-meditsinis-saertashoriso-skola,high,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლის შესახებ საუბრობენ ქეთევან ჩახნაშვილი - მედიცინის საერთაშორისო სკოლის დეკანი და ალექსი ვაჩაძე - ივანე ბოკერიას საუნივერსიტეტო ჰოსპიტალის ანესთეზია-რეანიმატოლოგიის სამსახური,,
P1,Medicine,medicine_md,სტომატოლოგიის (ინგლისურენოვანი),https://alte.edu.ge/ka/stomatologia-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,მედიცინის საერთაშორისო სკოლა ახორციელებს ერთსაფეხურიან უმაღლეს საგანმანათლებლო პროგრამას სტომატოლოგიის (ინგლისურენოვანი) მიმართულებით. პროგრამის მიზანია სტუდენტს მისცეს ღრმა სისტემური ცოდნა და განუვითაროს პრაქტიკული უნარ,,
P1,Medicine,medicine_md,სტომატოლოგიის (ინგლისურენოვანი) - აღწერა,https://alte.edu.ge/ka/stomatologia-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,მედიცინის საერთაშორისო სკოლა ახორციელებს ერთსაფეხურიან საგანმანათლებლო პროგრამას სტომატოლოგიის (ინგლისურენოვანი) მიმართულებით.,,
P1,Medicine,medicine_md,სტუდენტური კონფერენცია 2025,https://alte.edu.ge/ka/studenturi-konferentsia-2025,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის კვლევების ხელშეწყობისა და პროექტების განვითარების დეპარტამენტის ორგანიზებული საერთაშორისო სტუდენტური კონფერენცია 2025 - „ინოვაციები, საზოგადოება და მომავალი” წარმატებით დასრულდა! ინტერდისციპლინარული და",,
P1,Medicine,medicine_md,უნივერსიტეტის შესახებ,https://alte.edu.ge/ka/universiteti-erti-shekhedvit,high,NEEDS_OFFICIAL_SOURCE,"„ალტე უნივერსიტეტი“ ქართულ საგანმანათლებლო სივრცეში 25-წლიანი გამოცდილებისა და ისტორიის მქონე, სრულად ავტორიზებული უმაღლესი სასწავლებელია, რომელიც 50 ქვეყნის 3000-მდე სტუდენტს აერთიანებს 4 სკოლაში: ბიზნესის სკოლა, მედიცი",,
P1,Medicine,medicine_md,უნივერსიტეტის შესახებ,https://alte.edu.ge/ka/universitetis-shesakheb,high,NEEDS_OFFICIAL_SOURCE,"რომელიც 17 ქვეყნის 2 100-ზე მეტ სტუდენტს აერთიანებს 5 სკოლაში: ბიზნესის სკოლა, მედიცინის საერთაშორისო სკოლა, სამართლის სკოლა და ჰუმანიტარულ და სოციალურ მეცნიერებათა სკოლა,საინფორმაციო ტექნოლოგიების (IT) სკოლა. ამჟამად უნ",,
P1,Medicine,medicine_md,ღია კონკურსი მედიცინის საერთაშორისო სკოლაში,https://alte.edu.ge/ka/alte-universiteti-atskhadebs-ghia-konkurss-meditsinis-saertashoriso-skolashi,high,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი აცხადებს ღია კონკურსს აკადემიური თანამდებობების დასაკავებლად, მედიცინის საერთაშორისო სკოლაში შემდეგი მიმართულებებით: პროფესორი სხეულის ფუნქცია და სტრუქტურა (3 საშტატო ერთეული) პათოლოგია და ფარმაკოლოგია",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/biznesis-administrirebis,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტი ბიზნესის ადმინისტრირების 3-წლიან საბაკალავრო პროგრამაზე სტუდენტებს აქვთ უნიკალური შესაძლებლობა, ერთი წლის განმავლობაში სწავლა გააგრძელონ საფ",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის კომპიუტერული მეცნიერების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი წამყვან",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/kompiuteruli-metsnierebis-qartulenovani,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის კომპიუტერული მეცნიერების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი წამყვან",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/meditsinis-inglisurenovani,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? პროგრამა უზრუნველყოფს სტუდენტების მომზადებას United States Medical Licensing Examination (USMLE) -სთვის, ასევე სთავაზობს გაცვლით და მოკლევადიან კლინიკურ პროგრ",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/meditsinis-qartulenovani,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? პროგრამა უზრუნველყოფს სტუდენტების მომზადებას United States Medical Licensing Examination (USMLE) -სთვის, ასევე სთავაზობს გაცვლით და მოკლევადიან კლინიკურ პროგრ",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტი ბიზნესის ადმინისტრირების 3-წლიან საბაკალავრო პროგრამაზე სტუდენტებს აქვთ უნიკალური შესაძლებლობა, ერთი წლის განმავლობაში სწავლა გააგრძელონ საფ",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? სტუდენტებს ეძლევათ შესაძლებლობა მონაწილეობა მიიღონ გაცვლით პროგრამებში და გააგრძელონ აკადემიური განათლება ევროპისა და აზიის წამყვან უნივერსიტეტებში, მათ შორის",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/sabakalavro-programebi,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტის კომპიუტერული მეცნიერების საბაკალავრო პროგრამის სტუდენტებს შეუძლიათ მონაწილეობა მიიღონ ევროპის, აზიისა და კავკასიის რეგიონში მოქმედი წამყვან",,
P1,Medicine,medicine_md,ხშირად დასმული კითხვები,https://alte.edu.ge/ka/samartlis,high,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? სტუდენტებს ეძლევათ შესაძლებლობა მონაწილეობა მიიღონ გაცვლით პროგრამებში და გააგრძელონ აკადემიური განათლება ევროპისა და აზიის წამყვან უნივერსიტეტებში, მათ შორის",,
P1,Medicine,visa_relocation,Admission for Spring 2024 is Open,https://alte.edu.ge/ka/admission-for-spring-2024-is-open,high,HANDOVER_ONLY,"Alte University announces the opening of the admission for SPRING 2024 intake for the Medical Doctor, Dentistry, and Computer Science Programs. Currently, more than 1000 international students from 28 different countries",,
P1,Medicine,visa_relocation,მედიცინის საერთაშორისო სკოლის ღია კარის დღე,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-ghia-karis-dghe,high,HANDOVER_ONLY,"8 ივნისს ალტე უნივერსიტეტში გაიმართება მედიცინის საერთაშორისო სკოლის ღია კარის დღე. აბიტურიენტები შეხვდებიან მედიცინის სკოლის დეკანს, პროგრამის ხელმძღვანელს და ევექსი კლინიკის წარმომადგენელს. აბიტურიენტები მიიღებენ ამომწ",,
P1,Medicine,visa_relocation,სტუდენტების ვიზიტი ფსიქოთერაპიის სახლში „კამარა“,https://alte.edu.ge/ka/studentebis-viziti-fsiqoterapiis-sakhlshi-kamara,high,HANDOVER_ONLY,"ალტე უნივერსიტეტის სტუდენტური გამოცდილების მართვის დეპარტამენტისა და სტუდენტთა კეთილდღეობისა და წარმატების მენტორის, სოფო კოშაძის ორგანიზებით, ფსიქოლოგიის პროგრამის სტუდენტები ფსიქოთერაპიის სახლს „კამარა“ ესტუმრნენ. სტუდ",,
P1,Academic Registry,dentistry,პროგრამის სტრუქტურა,https://alte.edu.ge/ka/stomatologia-inglisurenovani,high,REVIEW_REQUIRED,"პროგრამა აგებულია ECTC სისტემის საფუძველზე, რომელიც მაქსიმალურად არის სტუდენეტებზე ორიენტირებული და ემყარება მათ აკადემიურ დატვირთვას,რაც საჭიროა სასწავლო პროგრამების მიზნების მისაღწევად. პროგრამა მოიცავს 300 კრედიტს: 1",,
P1,Academic Registry,dentistry,სწავლა - აღწერა,https://alte.edu.ge/ka/stomatologia-inglisurenovani,high,REVIEW_REQUIRED,გაეცანით „ალტე უნივერსიტეტის“ მიერ შემოთავაზებულ სხვადასხვა ტიპის საგანმანათლებლო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,
