source_id,question,source_title,source_file,topic,department,answer_policy,handover_recommended,suggested_decision,reviewer_decision,reviewer_comment
alte_required_study_process_regulation_007,სასწავლო პროცესი: რა წერია ნაწილში - 4. უმაღლესი განათლების პირველ საფეხურზე და ერთსაფეხურიან საგანმანათლებლო პროგრამებზე?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_008,"სასწავლო პროცესი: რა წერია ნაწილში - 4.1. ერთიანი ეროვნული გამოცდების, საერთო სამაგისტრო გამოცდების გავლის გარეშე სწავლის?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_009,"სასწავლო პროცესი: რა წერია ნაწილში - მიზანშეწონილობის თაობაზე და საკითხის დადებითად გადაწყვეტის შემთხვევაში,?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_010,სასწავლო პროცესი: რა წერია ნაწილში - ახალგაზრდობის სამინისტროში წარსადგენად?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_011,სასწავლო პროცესი: რა წერია ნაწილში - სტუდენტის მიერ სხვა სასწავლო დაწესებულებაში ათვისებული პროგრამისა და?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_012,სასწავლო პროცესი: რა წერია ნაწილში - 2. მობილობით სტუდენტების ჩარიცხვის შესახებ უნივერსიტეტის პრეზიდენტი გამოსცემს?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_013,სასწავლო პროცესი: რა წერია ნაწილში - პერიოდში მოპოვებული განათლების აღიარებისათვის აუცილებელია სტუდენტის სტატუსის?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_014,სასწავლო პროცესი: რა წერია ნაწილში - 2. სტუდენტის სტატუსის შეჩერება უნდა მოხდეს სტუდენტის მიერ უნივერსიტეტისთვის?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_015,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 10. სტუდენტის სტატუსის შეწყვეტის წესი?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_016,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 11. სტუდენტის სტატუსის აღდგენა?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_017,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 13. სტუდენტის სასწავლო საქმიანობა?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_018,სასწავლო პროცესი: რა წერია ნაწილში - განმავლობაში მოიცავს 60 (ECTS) კრედიტს. სტუდენტის ინდივიდუალური სასწავლო გეგმით?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_019,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 14. სტუდენტთა მიღწევების შეფასება?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_020,სასწავლო პროცესი: რა წერია ნაწილში - 2.3. შეფასების თითოეულ კომპონენტში განსაზღვრული უნდა იყოს მინიმალური კომპეტენციის?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_021,სასწავლო პროცესი: რა წერია ნაწილში - 3.1. დასკვნითი გამოცდა - შეფასების სავალდებულო კომპონენტია. დასკვნითი გამოცდები ტარდება?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_022,"სასწავლო პროცესი: რა წერია ნაწილში - გათვალისწინებით, პირადი განცხადების საფუძველზე, შეიძლება ჩატარდეს ინდივიდუალურ?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_023,"სასწავლო პროცესი: რა წერია ნაწილში - 3.3.1. შუალედური გამოცდა , საგნის სპეციფიკიდან გამომდინარე , შეიძლება ჩატარდეს როგორიც?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_024,სასწავლო პროცესი: რა წერია ნაწილში - განსხვავებული ქულობრივი და შინაარსობრივი გადანაწილება . მაქსიმალური შეფასება?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_025,სასწავლო პროცესი: რა წერია ნაწილში - 3.8.1. საბაკალავრო პროგრამა შეიძლება ითვალისწინებდეს საბაკალავრო ნაშრომის/ კვლევითი?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_026,სასწავლო პროცესი: რა წერია ნაწილში - • სალექციო–სააუდიტორიო მეცადინეობებ ი (ბაკალავრიატისა და მაგისტრატურის?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_027,სასწავლო პროცესი: რა წერია ნაწილში - 6. ამ მუხლის მე-5 პუნქტში მითითებული ვადების გასვლის შემდეგ კურსის განმახორციელებელს?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_028,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 18. საგანმანათლებლო პროგრამით გათვალისწინებული არჩევანის გამჭვირვალობა?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_029,"სასწავლო პროცესი: რა წერია ნაწილში - 6. იმ შემთხვევაში, თუ ბაკალავრიატის საფეხურის სტუდენტი წარმოადგენს საგანმანათლებლო?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_030,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 20. საგანმანათლებლო პროგრამების ფარგლებში მიღებული განათლების აღიარების ზოგადი?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_031,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 22. საგანმანათლებლო პროგრამის დასრულება და კურსდამთავრებულისათვის?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_032,სასწავლო პროცესი: რა წერია ნაწილში - მუხლი 23. სწავლის საფასური?,სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_033,"სასწავლო პროცესი: რა წერია ნაწილში - გ) მიიღოს უნივერსიტეტის ადმინისტრაციისგან ინფორმაცია თავისი უფლებების,?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_study_process_regulation_034,"სასწავლო პროცესი: რა წერია ნაწილში - შეიძლება განხორციელდეს, როგორც მატერიალურად , ისე ელექტრონულ ფორმატში , მათ?",სასწავლო პროცესის მარეგულირებელი წესი,056_RNsWsBG0Ma.pdf,სასწავლო პროცესი,student_services,conservative_for_personal_cases,False,APPROVE_PUBLIC,,
alte_required_e_learning_001,როგორ რეგულირდება ელექტრონული სწავლება?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_002,ვის მივმართო ელექტრონულ სწავლებასთან დაკავშირებულ პრობლემაზე?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_003,"ელექტრონული სწავლება: რა წერია ნაწილში - ACADEMIC PROGRAM(S), TRAINING(S) OR/AND FOR OTHER PURPOSES | საავტორო უფლება © შპს ალტე უნივერსიტეტი - ელექტრონული?",ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_004,ელექტრონული სწავლება: რა წერია ნაწილში - მუხლი 2. ელექტრონული სწავლება?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_005,"ელექტრონული სწავლება: რა წერია ნაწილში - ACADEMIC PROGRAM(S), TRAINING(S) OR/AND FOR OTHER PURPOSES | საავტორო უფლება © შპს ალტე უნივერსიტეტი - ელექტრონული?",ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_006,ელექტრონული სწავლება: რა წერია ნაწილში - მუხლი 3. ელექტრონული სწავლების მართვა და პროცესის ტექნიკური მხარდაჭერა?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_007,"ელექტრონული სწავლება: რა წერია ნაწილში - ACADEMIC PROGRAM(S), TRAINING(S) OR/AND FOR OTHER PURPOSES | საავტორო უფლება © შპს ალტე უნივერსიტეტი - ელექტრონული?",ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_008,"ელექტრონული სწავლება: რა წერია ნაწილში - უზრუნველყოფის შემადგენელ ელემენტებს, რომელთა მიხედვით?",ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_009,"ელექტრონული სწავლება: რა წერია ნაწილში - ACADEMIC PROGRAM(S), TRAINING(S) OR/AND FOR OTHER PURPOSES | საავტორო უფლება © შპს ალტე უნივერსიტეტი - ელექტრონული?",ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_010,ელექტრონული სწავლება: რა წერია ნაწილში - მუხლი 6. სტუდენტთა უფლებების და პერსონალური მონაცემების დაცვა?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_011,ელექტრონული სწავლება: რა წერია ნაწილში - მუხლი 7. პერსონალის დატვირთვა და კურსის განმახორციელებლის უფლება?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_e_learning_012,ელექტრონული სწავლება: რა წერია ნაწილში - მუხლი 8. გამოცდების ონლაინ რეჟიმში ჩატარების რეგულაციები?,ელექტრონული სწავლების ადმინისტრირების წესი,058_lCBeyC0gSb.pdf,ელექტრონული სწავლება,student_services,direct_general_handover_technical,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_001,რა არის ბაკალავრიატზე ჩარიცხვის წესი?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_002,რა დოკუმენტები შეიძლება დასჭირდეს ბაკალავრიატის სტუდენტს?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_003,ბაკალავრიატი: რა ინფორმაციაა მოცემული წყაროში #3?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_004,ბაკალავრიატი: რა წერია ნაწილში - ბაკალავრიატის დებულება?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_005,ბაკალავრიატი: რა წერია ნაწილში - კრედიტები/კვალიფიკაცია უცხო ქვეყანაში ამ ქვეყნის კანონმდებლობის შესაბამისად?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_006,"ბაკალავრიატი: რა წერია ნაწილში - დოკუმენტების წარმოუდგენლობის შემთხვევაში, ჩარიცხვის ბრძანება უქმდება შესაბამისი?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_007,ბაკალავრიატი: რა წერია ნაწილში - ივნისამდე. ამ გზით აბიტურიენტის ჩარიცხვა უნივერსიტეტში გამორიცხავს მოპოვებული?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_008,ბაკალავრიატი: რა წერია ნაწილში - ▪ მოქალაქეობის დამადასტურებელი დოკუმენტის ასლი (მხოლოდ პირველი გვერდი?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_009,"ბაკალავრიატი: რა წერია ნაწილში - ✓ საქართველოს მოქალაქე აბიტურიენტებმა, რომლებიც ბოლო 2 წელი სწავლობდნენ და?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_010,ბაკალავრიატი: რა წერია ნაწილში - უნივერსიტეტის დირექტორთა საბჭოს დადგენილებით?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_011,ბაკალავრიატი: რა წერია ნაწილში - მუხლი 6. საბაკალავრო პროგრამის შემუშავება და წარდგენა?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_012,ბაკალავრიატი: რა წერია ნაწილში - მუხლი 7. საბაკალავრო პროგრამის ხელმძღვანელი/თანახელმძღვანელი?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_013,ბაკალავრიატი: რა წერია ნაწილში - ან მასთან გათანაბრებული აკადემიური ან შესაბამისი კვალიფიკაციის მქონე მოწვეული?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_014,ბაკალავრიატი: რა წერია ნაწილში - 4. საგანმანათლებლო პროგრამის სწავლის შედეგები აღიწერება უმაღლესი განათლების?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_015,ბაკალავრიატი: რა წერია ნაწილში - მუხლი 10. საბაკალავრო საგანმანათლებლო პროგრამის პრაქტიკული კომპონენტი?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_016,ბაკალავრიატი: რა წერია ნაწილში - შაობისას უნდა გამოვლინდეს საბაკალავრო პროგრამის სავალდებულო და არჩევითი?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_017,ბაკალავრიატი: რა წერია ნაწილში - უნარების ხარისხის შესაბამისობა საბაკალავრო პროგრამით განსაზღვრულ სწავლის?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_018,ბაკალავრიატი: რა წერია ნაწილში - ▪ ნაშრომის ავტორის მიერ გამოვლენილი ცოდნისა და უნარების და ნაშრომის ქულობრივ?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_019,"ბაკალავრიატი: რა წერია ნაწილში - ხელმძღვანელის ვინაობას და მის აკადემიურ სტატუსს, სტუდენტის გვარს, სახელს და?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_020,ბაკალავრიატი: რა წერია ნაწილში - 2. საბაკალავრო ნაშრომის გაფორმების დროს დაცული უნდა იყოს შემდეგი ნორმატივები?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_021,"ბაკალავრიატი: რა წერია ნაწილში - სტრიქონებს შორის მანძილი: ძირითადი ტექსტისათვის ინტერვალი არის 1,5. მცირე ზომის?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_022,ბაკალავრიატი: რა წერია ნაწილში - ეძლევა სტუდენტს?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_023,"ბაკალავრიატი: რა წერია ნაწილში - ჩამოყალიბდეს მიღებული დასკვნები, მათი თეორიული მნიშვნელობა და პრაქტიკული?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_024,ბაკალავრიატი: რა წერია ნაწილში - მუხლი 18. შეფასების ზოგადი წესები?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_025,"ბაკალავრიატი: რა წერია ნაწილში - მოთხოვნების, უნივერსიტეტის დებულების, უნივერსიტეტის სასწავლო პროცესის?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_026,ბაკალავრიატი: რა წერია ნაწილში - ნიმუში?,ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_bachelor_regulation_027,"ბაკალავრიატი: რა წერია ნაწილში - დანართი (არსებობის შემთხვევაში): მასში შესაძლებელია განთავსდეს: მონაცემთა ცხრილები,?",ბაკალავრიატის დებულება,059_RXIWmpwEt8.pdf,ბაკალავრიატი,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_001,რა არის მაგისტრატურაზე ჩარიცხვის წესი?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_002,საჭიროა თუ არა საერთო სამაგისტრო გამოცდა?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_003,მაგისტრატურა: რა ინფორმაციაა მოცემული წყაროში #3?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_004,მაგისტრატურა: რა წერია ნაწილში - მაგისტრატურის დებულება?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_005,მაგისტრატურა: რა წერია ნაწილში - ▪ ავტობიოგრაფია (CV)?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_006,"მაგისტრატურა: რა წერია ნაწილში - ე) იმ პირისათვის, რომელმაც გადალახა შესაბამისი ზღვარი სამინისტროს მიერ?",მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_007,მაგისტრატურა: რა წერია ნაწილში - 9. მაგისტრატურაში ჩარიცხვა ხორციელდება დოკუმენტების წარდგენის და განხილვის წესისა?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_008,მაგისტრატურა: რა წერია ნაწილში - (სათათბირო ხმის უფლებით)?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_009,"მაგისტრატურა: რა წერია ნაწილში - გამოსწორება ან გათვალისწინების გარეშე, შესაბამისი წერილობითი დასაბუთებით,?",მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_010,"მაგისტრატურა: რა წერია ნაწილში - პ) სასწავლო გეგმა, სწავლების ორგანიზების თავისებურებების მითითებით;?",მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_011,მაგისტრატურა: რა წერია ნაწილში - სასწავლო/სამეცნიერო-კვლევითი კომპონენტის შინაარსისა და სილაბუსის ავტორისათვის?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_012,მაგისტრატურა: რა წერია ნაწილში - ზ) პრაქტიკული საქმიანობის განხორციელება სფეროსათვის დამახასიათებელი?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_013,მაგისტრატურა: რა წერია ნაწილში - დაეხმაროს სტუდენტს სამაგისტრო ნაშრომის მომზადების პროცესში წარმოქმნილი პრობ?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_014,"მაგისტრატურა: რა წერია ნაწილში - ხელმძღვანელს და დეკანატს. ხელმძღვანელი გაეცნობა ნაშრომს, წერს დასკვნას პლაგიატზე?",მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_015,მაგისტრატურა: რა წერია ნაწილში - ▪ სატიტულო გვერდი (გარე ყდა): უნდა იყოს სტანდარტული ფორმის. იგი აუცილებლად?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_016,"მაგისტრატურა: რა წერია ნაწილში - კომისიის მიერ მაგისტრის აკადემიური ხარისხის მოსაპოვებლად”, თარიღი. იგი?",მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
alte_required_master_regulation_017,მაგისტრატურა: რა წერია ნაწილში - ენა: სამაგისტრო ნაშრომი შესრულებული უნდა იყოს ქართულ ან ინგლისურ ენაზე?,მაგისტრატურის დებულება,061_bMk2BHfX6z.pdf,მაგისტრატურა,admissions,direct_general_handover_personal,True,APPROVE_CONSERVATIVE,,
