source_key,source_url,source_file,title,language,department,category,section,chunk_index,sensitivity,review_required,public_answer_allowed,recommended_review_action,content_preview,decision,reviewer,review_date,reviewer_notes
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvi,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis,alte_knowledge_base_ka.jsonl,მედიცინის საერთაშორისო სკოლის პროექტი „გამოცადე ექიმობა“ აბიტურიენტებისთვის,ka,Medicine,medicine_md,მედიცინის საერთაშორისო სკოლის პროექტი „გამოცადე ექიმობა“ აბიტურიენტებისთვის,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლა XI-XII კლასის მოსწავლეებს სთავაზობს უნიკალურ შესაძლებლობას, პროექტის „გამოცადე ექიმობა“ ფარგლებში ერთი დღით თავად გამოსცადონ ექიმის პროფესია და გაეცნონ სამედიცინო განათლები",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvi,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis,alte_knowledge_base_ka.jsonl,html_title,ka,Medicine,medicine_md,html_title,2,high,true,false,NEEDS_OFFICIAL_SOURCE,მედიცინის საერთაშორისო სკოლის პროექტი „გამოცადე ექიმობა“ აბიტურიენტებისთვის,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvi,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis-2,alte_knowledge_base_ka.jsonl,redirect_link,ka,Medicine,medicine_md,redirect_link,278,high,true,false,NEEDS_OFFICIAL_SOURCE,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvi,https://alte.edu.ge/ka/meditsinis-saertashoriso-skolis-proeqti-gamotsade-eqimoba-abiturientebistvis-2,alte_knowledge_base_ka.jsonl,მთავარი გვერდი - აღწერა,ka,Medicine,medicine_md,მთავარი გვერდი - აღწერა,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი 24 წლიანი გამოცდილებისა და ისტორიის მქონე, სრულად ავტორიზებული უმაღლესი სასწავლებელია.",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-skolis-gamosashvebi-saghamo-2025-3,https://alte.edu.ge/ka/meditsinis-skolis-gamosashvebi-saghamo-2025-3,alte_knowledge_base_ka.jsonl,html_title,ka,Medicine,medicine_md,html_title,280,high,true,false,NEEDS_OFFICIAL_SOURCE,მედიცინის სკოლის გამოსაშვები საღამო 2025,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sas,https://alte.edu.ge/ka/meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sastsavlo-semestri-itsyeba,alte_knowledge_base_ka.jsonl,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება. - აღწერა",ka,Medicine,medicine_md,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება. - აღწერა",281,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ადმინისტრაციის გადაწყვეტილებით, მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი 31 იანვარს იწყება.",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sas,https://alte.edu.ge/ka/meditsinis-skolis-pirveli-kursis-saertashoriso-studentebisatvis-pirveli-sastsavlo-semestri-itsyeba,alte_knowledge_base_ka.jsonl,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება.",ka,Medicine,medicine_md,"მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი იწყება.",1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის ადმინისტრაციის გადაწყვეტილებით, მედიცინის სკოლის პირველი კურსის საერთაშორისო სტუდენტებისათვის, პირველი სასწავლო სემესტრი 31 იანვარს იწყება. აღსანიშნავია, რომ ამ დროისთვის ალტე უნივერსიტეტის მედიცინის ს",,,,
full_alte_local_kb_admissions_general_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,ბაკალავრებისთვის - აღწერა,ka,Student Services,admissions_general,ბაკალავრებისთვის - აღწერა,283,medium,false,true,REVIEW_REQUIRED,"აღმოაჩინე ალტე უნივერსიტეტის საბაკალავრო პროგრამები: ბიზნესი, სამართალი, ფსიქოლოგია, IT და სხვა. მიიღე თანამედროვე განათლება და შექმენი შენი წარმატებული კარიერა.",,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,ბაკალავრებისთვის,ka,Academic Registry,deadlines_calendar,ბაკალავრებისთვის,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტის საბაკალავრო პროგრამებზე სტუდენტი ირიცხება ერთიანი ეროვნული გამოცდების შედეგების საფუძველზე ან საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად. აბიტურიენტი, რომელიც წარმატებით ჩააბარებს ერთი",,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,მაგისტრებისთვის - აღწერა,ka,Academic Registry,deadlines_calendar,მაგისტრებისთვის - აღწერა,2,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი აცხადებს 2026-2027 წელს საერთო სამაგისტრო გამოცდების ჩაბარების მსურველთა მიღებას სამართლისა და ბიზნესის ადმინისტრირების პროგრამებზე.,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,მაგისტრებისთვის,ka,International Admissions,international_admissions,მაგისტრებისთვის,3,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი აცხადებს 2026-2027 წელს საერთო სამაგისტრო გამოცდების ჩაბარების მსურველთა მიღებას სამართლისა და ბიზნესის ადმინისტრირების პროგრამებზე. სამართლის სამაგისტრო პროგრამა კვალიფიკაცია: სამართლის მაგისტრი მისაღე,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,საერთაშორისო სტუდენტებისთვის - აღწერა,ka,International Admissions,international_admissions,საერთაშორისო სტუდენტებისთვის - აღწერა,4,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი 50-მდე ქვეყნის 3000-მდე მეტ სტუდენტს აერთიანებს 4 სკოლაში.,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-migheba,https://alte.edu.ge/ka/migheba,alte_knowledge_base_ka.jsonl,საერთაშორისო სტუდენტებისთვის,ka,Medicine,medicine_md,საერთაშორისო სტუდენტებისთვის,5,high,true,false,NEEDS_OFFICIAL_SOURCE,მიღების წესები ინგლისურენოვანი პროგრამები: მედიცინის ერთსაფეხურიანი პროგრამა; სტომატოლოგიის ერთსაფეხურიანი პროგრამა; კომპიუტერული მეცნიერების საბაკალავრო პროგრამა; ხელოვნური ინტელექტისა და მონაცემთა ანალიტიკის საბაკალავრ,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-mosamartlis-roli-shejibrebit-protsesshi,https://alte.edu.ge/ka/mosamartlis-roli-shejibrebit-protsesshi,alte_knowledge_base_ka.jsonl,მოსამართლის როლი შეჯიბრებით პროცესში - აღწერა,ka,General,program_overview,მოსამართლის როლი შეჯიბრებით პროცესში - აღწერა,289,medium,false,true,REVIEW_REQUIRED,9 ივნისს ალტე უნივერსიტეტში გაიმართება საჯარო დისკუსია თემაზე მოსამართლის როლი შეჯიბრებით პროცესში.,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-mosamartlis-roli-shejibrebit-protsesshi,https://alte.edu.ge/ka/mosamartlis-roli-shejibrebit-protsesshi,alte_knowledge_base_ka.jsonl,მოსამართლის როლი შეჯიბრებით პროცესში,ka,General,program_overview,მოსამართლის როლი შეჯიბრებით პროცესში,1,medium,false,true,REVIEW_REQUIRED,9 ივნისს ალტე უნივერსიტეტში გაიმართება საჯარო დისკუსია თემაზე მოსამართლის როლი შეჯიბრებით პროცესში. შეხვედრაზე განხილული იქნება: სისხლის სამართლის პროცესისთვის მნიშვნელოვანი პრინციპი - შეჯიბრებითობა და ამ პროცესში მოსამა,,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-namdvili-eqimebi-alte-universitetis-meditsinis-saertashoriso-skola,https://alte.edu.ge/ka/namdvili-eqimebi-alte-universitetis-meditsinis-saertashoriso-skola,alte_knowledge_base_ka.jsonl,html_title,ka,Medicine,medicine_md,html_title,291,high,true,false,NEEDS_OFFICIAL_SOURCE,ნამდვილი ექიმები - ალტე უნივერსიტეტის მედიცინის საერთაშორისო სკოლა,,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-ombudsmeni,https://alte.edu.ge/ka/ombudsmeni,alte_knowledge_base_ka.jsonl,ომბუდსმენი - აღწერა,ka,Student Services,student_services,ომბუდსმენი - აღწერა,292,medium,false,true,REVIEW_REQUIRED,სტუდენტური ომბუდსმენი გეხმარებათ პრობლემების გადაწყვეტაში—დაგვიკავშირდით მხარდაჭერისთვის!,,,,
full_alte_local_kb_finance_tuition_alte-edu-ge-ka-ombudsmeni,https://alte.edu.ge/ka/ombudsmeni,alte_knowledge_base_ka.jsonl,ომბუდსმენი,ka,Finance,finance_tuition,ომბუდსმენი,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"სტუდენტური ომბუდსმენი - იცოდე შენი უფლებები! სტუდენტური ომბუდსმენი ნეიტრალური და დამოუკიდებელი წარმომადგენელია, რომელიც სტუდენტებს უნივერსიტეტში წარმოქმნილი პრობლემების გადაჭრაში ეხმარება. მისი მთავარი როლი სტუდენტებსა დ",,,,
full_alte_local_kb_student_services_alte-edu-ge-ka-ombudsmeni,https://alte.edu.ge/ka/ombudsmeni,alte_knowledge_base_ka.jsonl,html_title,ka,Student Services,student_services,html_title,2,medium,false,true,REVIEW_REQUIRED,⚖️ ომბუდსმენი | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-omis-samartali-ukrainashi,https://alte.edu.ge/ka/omis-samartali-ukrainashi,alte_knowledge_base_ka.jsonl,ომის სამართალი უკრაინაში - აღწერა,ka,International Admissions,international_admissions,ომის სამართალი უკრაინაში - აღწერა,295,high,true,false,NEEDS_OFFICIAL_SOURCE,"9 მაისს ალტე უნივერსიტეტის სამართლის სკოლის ორგანიზებით გაიმართება ვებინარი თემაზე ""ომის სამართალი უკრაინაში"". ვებინარი ეძღვნება რუსეთის ომს უკრაინაში. კერძოდ, საერთაშორისო სამართლის ექსპერტები განიხილავენ ომის სამართლის",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-omis-samartali-ukrainashi,https://alte.edu.ge/ka/omis-samartali-ukrainashi,alte_knowledge_base_ka.jsonl,ომის სამართალი უკრაინაში,ka,International Admissions,international_admissions,ომის სამართალი უკრაინაში,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"9 მაისს ალტე უნივერსიტეტის სამართლის სკოლის ორგანიზებით გაიმართება ვებინარი თემაზე ""ომის სამართალი უკრაინაში"". ვებინარი ეძღვნება რუსეთის ომს უკრაინაში. კერძოდ, საერთაშორისო სამართლის ექსპერტები განიხილავენ ომის სამართლის",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-ras-gastsavlis-saertashoriso-urtiertobebi,https://alte.edu.ge/ka/ras-gastsavlis-saertashoriso-urtiertobebi,alte_knowledge_base_ka.jsonl,"“რას გასწავლის საერთაშორისო ურთიერთობები?"" - აღწერა",ka,International Admissions,international_admissions,"“რას გასწავლის საერთაშორისო ურთიერთობები?"" - აღწერა",297,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი გთავაზობთ საჯარო ლექციას თემაზე “რას გასწავლის საერთაშორისო ურთიერთობები?”,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-ras-gastsavlis-saertashoriso-urtiertobebi,https://alte.edu.ge/ka/ras-gastsavlis-saertashoriso-urtiertobebi,alte_knowledge_base_ka.jsonl,"“რას გასწავლის საერთაშორისო ურთიერთობები?""",ka,International Admissions,international_admissions,"“რას გასწავლის საერთაშორისო ურთიერთობები?""",1,high,true,false,NEEDS_OFFICIAL_SOURCE,"ალტე უნივერსიტეტი გთავაზობთ საჯარო ლექციას თემაზე “რას გასწავლის საერთაშორისო ურთიერთობები?” ლექციის მიზანია მიაწოდოს დაინტერესებულ პირებს ინფორმაცია საერთაშორისო ურთიერთობების და მასთან დაკავშირებული საკითხების შესახებ,",,,,
full_alte_local_kb_about_alte-edu-ge-ka-reklamis-fsiqologia,https://alte.edu.ge/ka/reklamis-fsiqologia,alte_knowledge_base_ka.jsonl,რეკლამის ფსიქოლოგია - აღწერა,ka,General,about,რეკლამის ფსიქოლოგია - აღწერა,299,low,false,true,APPROVE_CANDIDATE,"კურსი განკუთვნილია მარკეტინგისა და სარეკლამო სფეროში ჩართული ადამიანებისთვის, მენეჯერებისთვის",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-reklamis-fsiqologia,https://alte.edu.ge/ka/reklamis-fsiqologia,alte_knowledge_base_ka.jsonl,რეკლამის ფსიქოლოგია,ka,General,program_overview,რეკლამის ფსიქოლოგია,1,medium,false,true,REVIEW_REQUIRED,"ვისთვის არის ეს კურსი? კურსი განკუთვნილია მარკეტინგისა და სარეკლამო სფეროში ჩართული ადამიანებისთვის, მენეჯერებისთვის და, ასევე მათთვის, ვინც მონაწილეობს სარეკლამო სტრატეგიების დაგეგმვასა და განხორციელებაში. კურსის მიმოხი",,,,
full_alte_local_kb_about_alte-edu-ge-ka-relokatsiis-servisebi,https://alte.edu.ge/ka/relokatsiis-servisebi,alte_knowledge_base_ka.jsonl,რელოკაციის სერვისები - აღწერა,ka,General,about,რელოკაციის სერვისები - აღწერა,301,high,true,false,REVIEW_REQUIRED,იპოვე საუკეთესო საცხოვრებელი ალტე უნივერსიტეტში—ჰოსტელი ან დამოუკიდებელი აპარტამენტები!,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-relokatsiis-servisebi,https://alte.edu.ge/ka/relokatsiis-servisebi,alte_knowledge_base_ka.jsonl,რელოკაციის სერვისები,ka,International Admissions,international_admissions,რელოკაციის სერვისები,1,high,true,false,NEEDS_OFFICIAL_SOURCE,"გაეცანით ჩვენი უნივერსიტეტის საერთაშორისო სტუდენტებისთვის შეთავაზებულ ინდივიდუალურ საცხოვრებელ ვარიანტებს. კომფორტსა და მოსახერხებლობაზე ორიენტირებულით, ჩვენ გაწვდოთ ორ მთავარ არჩევანს: ჰოსტელის საცხოვრებელი იმ სტუდენტებ",,,,
full_alte_local_kb_about_alte-edu-ge-ka-relokatsiis-servisebi,https://alte.edu.ge/ka/relokatsiis-servisebi,alte_knowledge_base_ka.jsonl,html_title,ka,General,about,html_title,2,high,true,false,REVIEW_REQUIRED,🏠 რელოკაციის სერვისები | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,საბაკალავრო პროგრამები - აღწერა,ka,General,program_overview,საბაკალავრო პროგრამები - აღწერა,304,medium,false,true,REVIEW_REQUIRED,გაეცანით ალტე უნივერსიტეტის საბაკალავრო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,html_title,ka,General,program_overview,html_title,1,medium,false,true,REVIEW_REQUIRED,საბაკალავრო პროგრამები | ალტე უნივერსიტეტი,,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,სწავლა - აღწერა,ka,Academic Registry,deadlines_calendar,სწავლა - აღწერა,2,high,true,false,NEEDS_OFFICIAL_SOURCE,გაეცანით „ალტე უნივერსიტეტის“ მიერ შემოთავაზებულ სხვადასხვა ტიპის საგანმანათლებლო პროგრამებს და აირჩიეთ თქვენთვის სასურველი.,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,ბიზნესის ადმინისტრირება - აღწერა,ka,General,program_overview,ბიზნესის ადმინისტრირება - აღწერა,3,medium,false,true,REVIEW_REQUIRED,"ბიზნეს ადმინისტრირება ალტე უნივერსიტეტში: უნიკალური 3-წლიანი პროგრამა. ისწავლე მენეჯმენტი, ფინანსები და მარკეტინგი პრაქტიკაზე დაყრდნობით.",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,html_title,ka,General,program_overview,html_title,4,medium,false,true,REVIEW_REQUIRED,ბიზნეს ადმინისტრირება - საბაკალავრო პროგრამა,,,,
full_alte_local_kb_deadlines_calendar_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,ბიზნესის ადმინისტრირების 3-წლიანი - აღწერა,ka,Academic Registry,deadlines_calendar,ბიზნესის ადმინისტრირების 3-წლიანი - აღწერა,5,high,true,false,NEEDS_OFFICIAL_SOURCE,შეისწავლეთ ბიზნესის ადმინისტრირება ალტე უნივერსიტეტში. საბაკალავრო პროგრამა გაძლევთ თანამედროვე მენეჯერულ ცოდნასა და პრაქტიკულ გამოცდილებას.,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,ბიზნესის ადმინისტრირების 3-წლიანი,ka,International Admissions,international_admissions,ბიზნესის ადმინისტრირების 3-წლიანი,6,high,true,false,NEEDS_OFFICIAL_SOURCE,"თანამედროვე ბიზნესში სულ უფრო მზარდია მოთხოვნა ისეთ სპეციალისტებზე, რომლებსაც აუცილებელ თეორიულ ცოდნასთან ერთად აქვთ გლობალურ ბიზნესში მიმდინარე მოვლენებისა და პროცესების ანალიზის უნარი, შეუძლიათ ოპტიმალური გადაწყვეტილებ",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,html_title,ka,General,program_overview,html_title,7,medium,false,true,REVIEW_REQUIRED,ბიზნესის ადმინისტრირება - საბაკალავრო პროგრამა,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,banner_title,ka,General,program_overview,banner_title,8,medium,false,true,REVIEW_REQUIRED,ბიზნესის ადმინისტრირების პროგრამა,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,პროგრამის სტრუქტურა,ka,General,program_overview,პროგრამის სტრუქტურა,9,medium,false,true,REVIEW_REQUIRED,მისანიჭებელი კვალიფიკაცია: ბიზნესის ადმინისტრირების ბაკალავრი კრედიტი/ხანგრძლივობა: 180 კრედიტი/3 წელი სწავლების ენა: ქართული პროგრამის სტრუქტურა: კონცენტრაციის სავალდებულო კურსები: 15 კრედიტი სპეციალობის სავალდებულო კურ,,,,
full_alte_local_kb_finance_tuition_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,მიღების წესები და ფასი,ka,Finance,finance_tuition,მიღების წესები და ფასი,10,high,true,false,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა, სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, სა",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,დასაქმების შესაძლებლობები,ka,International Admissions,international_admissions,დასაქმების შესაძლებლობები,11,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი 200-ზე მეტი კერძო და საჯარო ორგანიზაციის პარტნიორია. სტუდენტებს აქვთ შესაძლებლობა სტაჟირება გაიარონ ან დასაქმდნენ მათთვის სასურველ ორგანიზაციაში. ალტე უნივერსიტეტის ბიზნეს ადმინისტრირების კურსდამთავრებუ,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,12,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: business@alte.edu.ge საკონტაქტო ნომერი: 032 240 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
full_alte_local_kb_medicine_md_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,ხშირად დასმული კითხვები,ka,Medicine,medicine_md,ხშირად დასმული კითხვები,13,high,true,false,NEEDS_OFFICIAL_SOURCE,"მექნება თუ არა გაცვლით პროგრამებში მონაწილეობის შესაძლებლობა? ალტე უნივერსიტეტი ბიზნესის ადმინისტრირების 3-წლიან საბაკალავრო პროგრამაზე სტუდენტებს აქვთ უნიკალური შესაძლებლობა, ერთი წლის განმავლობაში სწავლა გააგრძელონ საფ",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,ადმინისტრაცია,ka,General,program_overview,ადმინისტრაცია,14,medium,false,true,REVIEW_REQUIRED,დავით კიკვიძე - ბიზნესის სკოლის დეკანი d.kikvidze@alte.edu.ge მაია მელიქიძე - ბიზნესის ადმინისტრირების საბაკალავრო პროგრამის ხელმძღვანელი m.melikidze@alte.edu.ge,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,სამართალი - აღწერა,ka,General,program_overview,სამართალი - აღწერა,15,medium,false,true,REVIEW_REQUIRED,"ისწავლე სამართალი ალტე უნივერსიტეტში და გაეცანი თანამედროვე გამოწვევებს: ციფრული ტექნოლოგიების სამართალს, სმარტ-კონტრაქტებსა და პრაქტიკულ იურისპრუდენციას.",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,html_title,ka,General,program_overview,html_title,16,medium,false,true,REVIEW_REQUIRED,სამართალი - საბაკალავრო პროგრამა,,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,სამართლის - აღწერა,ka,International Admissions,international_admissions,სამართლის - აღწერა,17,high,true,false,NEEDS_OFFICIAL_SOURCE,"სამართლის საბაკალავრო პროგრამა ალტე უნივერსიტეტში: მიიღეთ თანამედროვე იურიდიული განათლება, პრაქტიკული გამოცდილება და საერთაშორისო სტანდარტების ცოდნა.",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,სამართლის,ka,International Admissions,international_admissions,სამართლის,18,high,true,false,NEEDS_OFFICIAL_SOURCE,"სამართალი მისი განსაკუთრებული მნიშვნელობიდან გამომდინარე, სახელმწიფოს მიერ რეგულირებად პროფესიათა რიცხვს მიეკუთვნება. იურისტის პროფესია, პირველ რიგში, ემსახურება ადამიანის უფლებების დაცვას, სამართლის არსის და მისი დანიშნ",,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,პროგრამის სტრუქტურა,ka,General,program_overview,პროგრამის სტრუქტურა,19,medium,false,true,REVIEW_REQUIRED,მისანიჭებელი კვალიფიკაცია: სამართლის ბაკალავრი კრედიტი / ხანგრძლივობა: 240 კრედიტი / 4 წელი სწავლების ენა: ქართული პროგრამის სტრუქტურა: ძირითადი (სამართლის) სფეროს სავალდებულო სასწავლო კურსები - 155 კრედიტი. ძირითადი (სა,,,,
full_alte_local_kb_finance_tuition_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,მიღების წესები და ფასი,ka,Finance,finance_tuition,მიღების წესები და ფასი,20,high,true,false,NEEDS_OFFICIAL_SOURCE,"მიღება ხორციელდება ერთიანი ეროვნული გამოცდების ჩაბარების საფუძველზე და ასევე, საქართველოს კანონმდებლობით დადგენილი სხვა წესის შესაბამისად; ასევე, შესაძლოა სტუდენტი ჩაირიცხოს ერთიანი ეროვნული გამოცდების გავლის გარეშე, საქ",,,,
full_alte_local_kb_international_admissions_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,დასაქმების შესაძლებლობები,ka,International Admissions,international_admissions,დასაქმების შესაძლებლობები,21,high,true,false,NEEDS_OFFICIAL_SOURCE,ალტე უნივერსიტეტი 200-ზე მეტი კერძო და საჯარო ორგანიზაციის პარტნიორია. სტუდენტებს აქვთ შესაძლებლობა სტაჟირება გაიარონ ან დასაქმდნენ მათთვის სასურველ ორგანიზაციაში. საბაკალავრო საგანმანათლებლო პროგრამის კურსდამთავრებულს შ,,,,
full_alte_local_kb_program_overview_alte-edu-ge-ka-sabakalavro-programebi,https://alte.edu.ge/ka/sabakalavro-programebi,alte_knowledge_base_ka.jsonl,საკონტაქტო ინფორმაცია,ka,General,program_overview,საკონტაქტო ინფორმაცია,22,medium,false,true,REVIEW_REQUIRED,"ელ. ფოსტა: lawandSS@alte.edu.ge საკონტაქტო ნომერი: 032 2 40 29 46/48 უნივერსიტეტის წარმომადგენელთან გასაუბრებისა და პროგრამის შესახებ დამატებითი ინფორმაციის მისაღებად, შეავსეთ სარეგისტრაციო ფორმა.",,,,
